time,Risk
2008-05-02 15:08:00,5.184100175156999e-08
2008-05-02 15:13:00,4.121555725365503e-08
2008-05-02 15:18:00,5.048968834436714e-08
2008-05-02 15:23:00,5.227750189059321e-08
2008-05-02 15:28:00,4.537146599038296e-08
2008-05-02 15:33:00,3.9567394636881445e-08
2008-05-02 15:38:00,4.254208113848892e-08
2008-05-02 15:43:00,4.8436169065384765e-08
2008-05-02 15:48:00,4.860032403992533e-08
2008-05-02 15:53:00,4.650253642610462e-08
2008-05-02 15:58:00,4.117495319108915e-08
2008-05-05 09:32:00,2.4105985191191033e-07
2008-05-05 09:37:00,2.0330286635479978e-07
2008-05-05 09:42:00,1.6798392097789872e-07
2008-05-05 09:47:00,1.6413009539408677e-07
2008-05-05 09:52:00,1.7891306071067458e-07
2008-05-05 09:57:00,8.634263958831259e-07
2008-05-05 10:02:00,7.144989257122742e-07
2008-05-05 10:07:00,8.425542383335988e-07
2008-05-05 10:12:00,7.769889575111304e-07
2008-05-05 10:17:00,8.422041140297483e-07
2008-05-05 10:22:00,9.600219807414262e-07
2008-05-05 10:27:00,9.299832187163541e-07
2008-05-05 10:32:00,2.4038964784358085e-07
2008-05-05 10:37:00,2.1741549856258899e-07
2008-05-05 10:42:00,2.102491249298503e-07
2008-05-05 10:47:00,1.505830691247303e-07
2008-05-05 10:52:00,1.5655106982516057e-07
2008-05-05 10:57:00,9.44553982732886e-08
2008-05-05 11:02:00,7.321589945976969e-08
2008-05-05 11:07:00,6.120338915169323e-08
2008-05-05 11:12:00,6.352029932182244e-08
2008-05-05 11:17:00,6.344497633701894e-08
2008-05-05 11:22:00,3.6058165966467446e-08
2008-05-05 11:27:00,3.419289652795165e-08
2008-05-05 11:32:00,3.567421417578073e-08
2008-05-05 11:37:00,3.691034172144359e-08
2008-05-05 11:42:00,3.803362940341747e-08
2008-05-05 11:47:00,3.607535611098509e-08
2008-05-05 11:52:00,3.0768309347837684e-08
2008-05-05 11:57:00,2.891542761478174e-08
2008-05-05 12:02:00,2.660829683769703e-08
2008-05-05 12:07:00,2.5087385462118818e-08
2008-05-05 12:12:00,2.814033030184455e-08
2008-05-05 12:17:00,2.6966475616857303e-08
2008-05-05 12:22:00,2.923471720121092e-08
2008-05-05 12:27:00,3.1739484227009124e-08
2008-05-05 12:32:00,3.351069980238889e-08
2008-05-05 12:37:00,3.0058782837402336e-08
2008-05-05 12:42:00,2.876077605379607e-08
2008-05-05 12:47:00,2.908734636634484e-08
2008-05-05 12:52:00,2.977689186688859e-08
2008-05-05 12:57:00,1.933961610679052e-08
2008-05-05 13:02:00,2.0279964415560305e-08
2008-05-05 13:07:00,1.9134129156220645e-08
2008-05-05 13:12:00,1.4254050305085914e-08
2008-05-05 13:17:00,2.8546842134851804e-08
2008-05-05 13:22:00,2.742652590992414e-08
2008-05-05 13:27:00,2.9480572715428836e-08
2008-05-05 13:32:00,2.489190700751282e-08
2008-05-05 13:37:00,2.6965281718732702e-08
2008-05-05 13:42:00,2.7137164535398322e-08
2008-05-05 13:47:00,2.3325431941523334e-08
2008-05-05 13:52:00,2.3298015402023624e-08
2008-05-05 13:57:00,2.306837532022429e-08
2008-05-05 14:02:00,2.6652863085807786e-08
2008-05-05 14:07:00,2.771492965175947e-08
2008-05-05 14:12:00,2.8037142353863138e-08
2008-05-05 14:17:00,2.4283006287526295e-08
2008-05-05 14:22:00,2.6847862351791294e-08
2008-05-05 14:27:00,2.8589923444081585e-08
2008-05-05 14:32:00,2.833371879707765e-08
2008-05-05 14:37:00,2.527177202552508e-08
2008-05-05 14:42:00,2.302669406586083e-08
2008-05-05 14:47:00,2.199990874986215e-08
2008-05-05 14:52:00,1.557815047241844e-08
2008-05-05 14:57:00,1.6564063972666057e-08
2008-05-05 15:02:00,1.4493894146537977e-08
2008-05-05 15:07:00,1.4005931640482619e-08
2008-05-05 15:12:00,1.6426863476540208e-08
2008-05-05 15:17:00,1.6994624000356214e-08
2008-05-05 15:22:00,1.3246976500137813e-08
2008-05-05 15:27:00,1.432842028507502e-08
2008-05-05 15:32:00,1.351264135510493e-08
2008-05-05 15:37:00,1.6324451831187137e-08
2008-05-05 15:42:00,1.601273542383665e-08
2008-05-05 15:47:00,1.5347132956093317e-08
2008-05-05 15:52:00,1.5525295500138776e-08
2008-05-05 15:57:00,2.3858770219696168e-08
2008-05-06 09:31:00,3.756603430684806e-08
2008-05-06 09:36:00,6.210327295400968e-08
2008-05-06 09:41:00,7.789322815446216e-08
2008-05-06 09:46:00,1.372200366463194e-07
2008-05-06 09:51:00,1.549026716359304e-07
2008-05-06 09:56:00,2.3607371306996724e-07
2008-05-06 10:01:00,1.8433693412489963e-07
2008-05-06 10:06:00,1.9412279172314255e-07
2008-05-06 10:11:00,1.9161615336345944e-07
2008-05-06 10:16:00,1.9431607388918602e-07
2008-05-06 10:21:00,1.916051650728806e-07
2008-05-06 10:26:00,1.9710811100011602e-07
2008-05-06 10:31:00,1.5918066380624127e-07
2008-05-06 10:36:00,1.3895088379256707e-07
2008-05-06 10:41:00,1.1382062675035008e-07
2008-05-06 10:46:00,8.239305611284175e-08
2008-05-06 10:51:00,8.492698084132693e-08
2008-05-06 10:56:00,7.150701859999984e-08
2008-05-06 11:01:00,7.070944528875157e-08
2008-05-06 11:06:00,5.2167468045565056e-08
2008-05-06 11:11:00,5.142425077514851e-08
2008-05-06 11:16:00,5.259871772625084e-08
2008-05-06 11:21:00,4.860297880129002e-08
2008-05-06 11:26:00,4.5043238628689385e-08
2008-05-06 11:31:00,4.4776545197873086e-08
2008-05-06 11:36:00,3.982982412232502e-08
2008-05-06 11:41:00,3.8891835084908474e-08
2008-05-06 11:46:00,3.9444161177409946e-08
2008-05-06 11:51:00,3.496173083840976e-08
2008-05-06 11:56:00,3.397161420200841e-08
2008-05-06 12:01:00,3.006208326536581e-08
2008-05-06 12:06:00,3.0608217693352674e-08
2008-05-06 12:11:00,3.3721133392463115e-08
2008-05-06 12:16:00,4.099111052280025e-08
2008-05-06 12:21:00,5.081071663493153e-08
2008-05-06 12:26:00,5.914224350196476e-08
2008-05-06 12:31:00,5.8457008741944595e-08
2008-05-06 12:36:00,6.401299110693015e-08
2008-05-06 12:41:00,5.743609402868123e-08
2008-05-06 12:46:00,5.429019661308275e-08
2008-05-06 12:51:00,5.798570570546157e-08
2008-05-06 12:56:00,6.013840042276881e-08
2008-05-06 13:01:00,5.7216352562857504e-08
2008-05-06 13:06:00,5.2329197240202786e-08
2008-05-06 13:11:00,5.427561609173735e-08
2008-05-06 13:16:00,5.351442169855767e-08
2008-05-06 13:21:00,5.992471182532736e-08
2008-05-06 13:26:00,5.271487506755871e-08
2008-05-06 13:31:00,5.8545261508681626e-08
2008-05-06 13:36:00,5.442881996671145e-08
2008-05-06 13:41:00,5.620586582375395e-08
2008-05-06 13:46:00,6.252301364157427e-08
2008-05-06 13:51:00,4.321629526696292e-08
2008-05-06 13:56:00,4.5774559302421546e-08
2008-05-06 14:01:00,4.5398755320253866e-08
2008-05-06 14:06:00,7.32438243176321e-08
2008-05-06 14:11:00,7.051407515672959e-08
2008-05-06 14:16:00,6.608409171031864e-08
2008-05-06 14:21:00,5.8709269881069566e-08
2008-05-06 14:26:00,5.631198514006582e-08
2008-05-06 14:31:00,5.3420874691954984e-08
2008-05-06 14:36:00,5.2038105718121934e-08
2008-05-06 14:41:00,4.793730510954672e-08
2008-05-06 14:46:00,4.353933744017568e-08
2008-05-06 14:51:00,5.4340192807664805e-08
2008-05-06 14:56:00,4.875229119190401e-08
2008-05-06 15:01:00,5.149585072634007e-08
2008-05-06 15:06:00,3.30315861259341e-08
2008-05-06 15:11:00,3.683990292580611e-08
2008-05-06 15:16:00,3.753597797738034e-08
2008-05-06 15:21:00,3.9026935149658e-08
2008-05-06 15:26:00,4.183257696245806e-08
2008-05-06 15:31:00,4.184044181083822e-08
2008-05-06 15:36:00,4.061745844355215e-08
2008-05-06 15:41:00,5.0246632025859785e-08
2008-05-06 15:46:00,5.16843252950697e-08
2008-05-06 15:51:00,3.3724550551902516e-08
2008-05-06 15:56:00,3.487777699889334e-08
2008-05-07 09:30:00,1.8783143816833434e-07
2008-05-07 09:35:00,2.1516909148522216e-07
2008-05-07 09:40:00,2.8821425761376536e-07
2008-05-07 09:45:00,3.4002052666276945e-07
2008-05-07 09:50:00,3.587370982085462e-07
2008-05-07 09:55:00,2.4999919546946344e-07
2008-05-07 10:00:00,2.7361473717271945e-07
2008-05-07 10:05:00,2.5553194563090394e-07
2008-05-07 10:10:00,2.1195675851520143e-07
2008-05-07 10:15:00,2.1124482477673192e-07
2008-05-07 10:20:00,2.237856028484966e-07
2008-05-07 10:25:00,2.348800574433034e-07
2008-05-07 10:30:00,1.4372724904464918e-07
2008-05-07 10:35:00,1.2385947040095923e-07
2008-05-07 10:40:00,1.0140258851449712e-07
2008-05-07 10:45:00,8.991988491760043e-08
2008-05-07 10:50:00,8.536179029924636e-08
2008-05-07 10:55:00,1.0071282204932739e-07
2008-05-07 11:00:00,9.15261879123766e-08
2008-05-07 11:05:00,8.978400988270578e-08
2008-05-07 11:10:00,9.53882632948995e-08
2008-05-07 11:15:00,8.98650133658116e-08
2008-05-07 11:20:00,8.087163229265936e-08
2008-05-07 11:25:00,8.143917111513494e-08
2008-05-07 11:30:00,4.7203906260344556e-08
2008-05-07 11:35:00,4.606933084376611e-08
2008-05-07 11:40:00,4.269938152609884e-08
2008-05-07 11:45:00,3.552736234678986e-08
2008-05-07 11:50:00,4.0666664375385595e-08
2008-05-07 11:55:00,3.8751335784600185e-08
2008-05-07 12:00:00,2.787464876718037e-08
2008-05-07 12:05:00,2.5972883283364122e-08
2008-05-07 12:10:00,3.0106064544011965e-08
2008-05-07 12:15:00,2.9657879684540705e-08
2008-05-07 12:20:00,2.8114217211216694e-08
2008-05-07 12:25:00,3.10863107391884e-08
2008-05-07 12:30:00,3.630561540717112e-08
2008-05-07 12:35:00,3.5164706827984457e-08
2008-05-07 12:40:00,3.0941323526833006e-08
2008-05-07 12:45:00,3.0455217878673165e-08
2008-05-07 12:50:00,1.9157161868605876e-08
2008-05-07 12:55:00,1.87087878332963e-08
2008-05-07 13:00:00,2.2477450375822862e-08
2008-05-07 13:05:00,2.6600707635114248e-08
2008-05-07 13:10:00,2.4405541808719943e-08
2008-05-07 13:15:00,3.431163768205934e-08
2008-05-07 13:20:00,2.7111851158032545e-08
2008-05-07 13:25:00,3.15643513176466e-08
2008-05-07 13:30:00,3.1039757991958925e-08
2008-05-07 13:35:00,2.966456863112513e-08
2008-05-07 13:40:00,3.021598363739695e-08
2008-05-07 13:45:00,3.14537087308577e-08
2008-05-07 13:50:00,3.700049252686535e-08
2008-05-07 13:55:00,3.223036816757485e-08
2008-05-07 14:00:00,3.8378635601807064e-08
2008-05-07 14:05:00,3.7821287511723296e-08
2008-05-07 14:10:00,2.966424002190399e-08
2008-05-07 14:15:00,3.120565908618172e-08
2008-05-07 14:20:00,3.161597483697343e-08
2008-05-07 14:25:00,4.6736218802591947e-08
2008-05-07 14:30:00,5.631632477146188e-08
2008-05-07 14:35:00,6.806808064906962e-08
2008-05-07 14:40:00,6.629891489449086e-08
2008-05-07 14:45:00,6.894706088004735e-08
2008-05-07 14:50:00,9.141227400279877e-08
2008-05-07 14:55:00,9.798834184576474e-08
2008-05-07 15:00:00,1.1151816068369885e-07
2008-05-07 15:05:00,1.1916186328335356e-07
2008-05-07 15:10:00,1.2005043822267611e-07
2008-05-07 15:15:00,1.2628971221164925e-07
2008-05-07 15:20:00,1.3234672252179057e-07
2008-05-07 15:25:00,1.4102638932708528e-07
2008-05-07 15:30:00,1.193239123317785e-07
2008-05-07 15:35:00,1.0381172344922881e-07
2008-05-07 15:40:00,1.278620968431272e-07
2008-05-07 15:45:00,1.2891607901081037e-07
2008-05-07 15:50:00,1.4699103057819536e-07
2008-05-07 15:55:00,1.916282687306616e-07
2008-05-07 16:00:00,1.7902693215361178e-07
2008-05-08 09:34:00,4.284467883941781e-07
2008-05-08 09:39:00,5.994482520873785e-07
2008-05-08 09:44:00,5.787970715603498e-07
2008-05-08 09:49:00,6.137170211748957e-07
2008-05-08 09:54:00,5.96873577511021e-07
2008-05-08 09:59:00,8.091275912399573e-07
2008-05-08 10:04:00,6.351652139451009e-07
2008-05-08 10:09:00,5.64547055032914e-07
2008-05-08 10:14:00,5.839616658422305e-07
2008-05-08 10:19:00,5.579319961994476e-07
2008-05-08 10:24:00,4.445541696594089e-07
2008-05-08 10:29:00,4.1953054939045686e-07
2008-05-08 10:34:00,1.7554941112151438e-07
2008-05-08 10:39:00,1.3578131898711015e-07
2008-05-08 10:44:00,1.282488933118379e-07
2008-05-08 10:49:00,1.2856424476501488e-07
2008-05-08 10:54:00,8.33718905930334e-08
2008-05-08 10:59:00,9.556257781758351e-08
2008-05-08 11:04:00,8.605193323645502e-08
2008-05-08 11:09:00,7.860707676594767e-08
2008-05-08 11:14:00,9.084382584331526e-08
2008-05-08 11:19:00,7.374385932308605e-08
2008-05-08 11:24:00,1.0256175765082013e-07
2008-05-08 11:29:00,1.0424402556863761e-07
2008-05-08 11:34:00,1.0141940102773142e-07
2008-05-08 11:39:00,1.0368532939216455e-07
2008-05-08 11:44:00,7.878425789730162e-08
2008-05-08 11:49:00,8.049558723477538e-08
2008-05-08 11:54:00,7.279698238805285e-08
2008-05-08 11:59:00,6.704826830371629e-08
2008-05-08 12:04:00,7.28953634207676e-08
2008-05-08 12:09:00,7.125119266631983e-08
2008-05-08 12:14:00,7.266534973399793e-08
2008-05-08 12:19:00,7.139879685565396e-08
2008-05-08 12:24:00,5.027188145280467e-08
2008-05-08 12:29:00,4.333782571617638e-08
2008-05-08 12:34:00,3.740832454386035e-08
2008-05-08 12:39:00,3.103612645753965e-08
2008-05-08 12:44:00,3.001038716185463e-08
2008-05-08 12:49:00,3.0708459617178656e-08
2008-05-08 12:54:00,3.252204448953816e-08
2008-05-08 12:59:00,4.264093220169493e-08
2008-05-08 13:04:00,3.6636840126875974e-08
2008-05-08 13:09:00,3.1924405323701835e-08
2008-05-08 13:14:00,2.407771189254336e-08
2008-05-08 13:19:00,3.460306900748016e-08
2008-05-08 13:24:00,2.8086795166750833e-08
2008-05-08 13:29:00,3.798992604447604e-08
2008-05-08 13:34:00,4.2757957433128704e-08
2008-05-08 13:39:00,4.8189849538057455e-08
2008-05-08 13:44:00,4.640606966519248e-08
2008-05-08 13:49:00,4.7653977484632436e-08
2008-05-08 13:54:00,5.617917538739951e-08
2008-05-08 13:59:00,4.94953311797953e-08
2008-05-08 14:04:00,5.469102958982619e-08
2008-05-08 14:09:00,6.652315287569939e-08
2008-05-08 14:14:00,6.324994899568746e-08
2008-05-08 14:19:00,5.789732994540643e-08
2008-05-08 14:24:00,5.8135876178428336e-08
2008-05-08 14:29:00,4.911218589505984e-08
2008-05-08 14:34:00,4.5519575369314035e-08
2008-05-08 14:39:00,4.151619634673702e-08
2008-05-08 14:44:00,4.27737689457398e-08
2008-05-08 14:49:00,4.42913557549256e-08
2008-05-08 14:54:00,4.503656545572857e-08
2008-05-08 14:59:00,6.050960345749548e-08
2008-05-08 15:04:00,5.6634124288576544e-08
2008-05-08 15:09:00,5.5978891683531093e-08
2008-05-08 15:14:00,6.023244178665344e-08
2008-05-08 15:19:00,6.540435435457568e-08
2008-05-08 15:24:00,6.100582903202213e-08
2008-05-08 15:29:00,6.370746349745263e-08
2008-05-08 15:34:00,8.200230589816742e-08
2008-05-08 15:39:00,9.372068791201231e-08
2008-05-08 15:44:00,8.649770925743201e-08
2008-05-08 15:49:00,7.52245745278663e-08
2008-05-08 15:54:00,7.679125935197671e-08
2008-05-08 15:59:00,8.58703921973406e-08
2008-05-09 09:33:00,4.768659897111219e-07
2008-05-09 09:38:00,5.40689872899381e-07
2008-05-09 09:43:00,5.263339346031852e-07
2008-05-09 09:48:00,5.51870522059702e-07
2008-05-09 09:53:00,6.699333475030449e-07
2008-05-09 09:58:00,2.3646849877516334e-07
2008-05-09 10:03:00,2.4598240114730253e-07
2008-05-09 10:08:00,2.8411584987962006e-07
2008-05-09 10:13:00,2.814724103446891e-07
2008-05-09 10:18:00,2.846367942281521e-07
2008-05-09 10:23:00,3.7573583887554603e-07
2008-05-09 10:28:00,4.2689434521475474e-07
2008-05-09 10:33:00,1.5180948948049943e-07
2008-05-09 10:38:00,1.4831998181658956e-07
2008-05-09 10:43:00,1.52460838656887e-07
2008-05-09 10:48:00,1.4471669324613137e-07
2008-05-09 10:53:00,1.3572472164617854e-07
2008-05-09 10:58:00,1.3122323038173196e-07
2008-05-09 11:03:00,1.0543044249435707e-07
2008-05-09 11:08:00,1.1072527634271103e-07
2008-05-09 11:13:00,1.1203108749426607e-07
2008-05-09 11:18:00,1.0235247623206205e-07
2008-05-09 11:23:00,8.954463896151514e-08
2008-05-09 11:28:00,8.340145966639783e-08
2008-05-09 11:33:00,7.63798300757182e-08
2008-05-09 11:38:00,6.825114887564814e-08
2008-05-09 11:43:00,6.284498337261822e-08
2008-05-09 11:48:00,5.950097640465103e-08
2008-05-09 11:53:00,5.946184401390806e-08
2008-05-09 11:58:00,6.584847713640996e-08
2008-05-09 12:03:00,6.171539521572998e-08
2008-05-09 12:08:00,4.2691392080685196e-08
2008-05-09 12:13:00,4.448170870386456e-08
2008-05-09 12:18:00,4.722695426559878e-08
2008-05-09 12:23:00,4.400171568031632e-08
2008-05-09 12:28:00,3.9343484058724085e-08
2008-05-09 12:33:00,3.550437486111167e-08
2008-05-09 12:38:00,3.535014267991195e-08
2008-05-09 12:43:00,3.517376397890841e-08
2008-05-09 12:48:00,3.1849067736764743e-08
2008-05-09 12:53:00,2.8882116455231876e-08
2008-05-09 12:58:00,2.6918371068051126e-08
2008-05-09 13:03:00,2.6498479244626018e-08
2008-05-09 13:08:00,3.215039471124768e-08
2008-05-09 13:13:00,2.9007234332988747e-08
2008-05-09 13:18:00,3.270860168595846e-08
2008-05-09 13:23:00,3.1833948391031174e-08
2008-05-09 13:28:00,3.551797298714308e-08
2008-05-09 13:33:00,3.9695732775268154e-08
2008-05-09 13:38:00,4.077973153840205e-08
2008-05-09 13:43:00,3.500363803285058e-08
2008-05-09 13:48:00,4.4280687878935875e-08
2008-05-09 13:53:00,4.501484094183344e-08
2008-05-09 13:58:00,4.951780868244442e-08
2008-05-09 14:03:00,4.027321941950615e-08
2008-05-09 14:08:00,3.6232310080262065e-08
2008-05-09 14:13:00,3.761260970466693e-08
2008-05-09 14:18:00,6.836161731887124e-08
2008-05-09 14:23:00,6.03414570576852e-08
2008-05-09 14:28:00,5.557531871058194e-08
2008-05-09 14:33:00,4.9438472230334616e-08
2008-05-09 14:38:00,3.4337329972984246e-08
2008-05-09 14:43:00,3.449527192609449e-08
2008-05-09 14:48:00,3.4197059670887536e-08
2008-05-09 14:53:00,3.702930347067035e-08
2008-05-09 14:58:00,3.5240053243457105e-08
2008-05-09 15:03:00,3.3231389962941025e-08
2008-05-09 15:08:00,3.6113978757044446e-08
2008-05-09 15:13:00,3.0959253605779605e-08
2008-05-09 15:18:00,2.9922339170650385e-08
2008-05-09 15:23:00,2.8315637812266096e-08
2008-05-09 15:28:00,3.2263718676481725e-08
2008-05-09 15:33:00,3.219680453066907e-08
2008-05-09 15:38:00,3.063514223450734e-08
2008-05-09 15:43:00,2.7374553761196996e-08
2008-05-09 15:48:00,7.164882660435639e-08
2008-05-09 15:53:00,7.770196268567697e-08
2008-05-09 15:58:00,7.618283972853443e-08
2008-05-12 09:32:00,7.871631609784723e-08
2008-05-12 09:37:00,1.3032105358973954e-07
2008-05-12 09:42:00,1.4139845683103175e-07
2008-05-12 09:47:00,1.6146830630675475e-07
2008-05-12 09:52:00,1.80928394861974e-07
2008-05-12 09:57:00,2.0972236395188961e-07
2008-05-12 10:02:00,2.3804486233889543e-07
2008-05-12 10:07:00,2.27513378625098e-07
2008-05-12 10:12:00,2.303855814669484e-07
2008-05-12 10:17:00,1.8572538414180903e-07
2008-05-12 10:22:00,1.9300772379037058e-07
2008-05-12 10:27:00,1.9696226459019124e-07
2008-05-12 10:32:00,1.69226952558072e-07
2008-05-12 10:37:00,8.517202808041778e-08
2008-05-12 10:42:00,6.73383608756058e-08
2008-05-12 10:47:00,5.137181288204149e-08
2008-05-12 10:52:00,5.071174992808089e-08
2008-05-12 10:57:00,5.1518948553137564e-08
2008-05-12 11:02:00,3.763252094452723e-08
2008-05-12 11:07:00,3.847731324180258e-08
2008-05-12 11:12:00,3.6210558545802346e-08
2008-05-12 11:17:00,3.815390253379016e-08
2008-05-12 11:22:00,4.226040164361033e-08
2008-05-12 11:27:00,4.895431898461596e-08
2008-05-12 11:32:00,5.4723596054902126e-08
2008-05-12 11:37:00,4.827242399405139e-08
2008-05-12 11:42:00,4.667798693902089e-08
2008-05-12 11:47:00,4.6345670758629446e-08
2008-05-12 11:52:00,3.9450129893492364e-08
2008-05-12 11:57:00,3.779537368862763e-08
