time,C.N,EMC.N,HPQ.N,MDT.N,MO.N,NKE.N,PG.N,RTN.N,SO.N,TWX.N,WFC.N
2008-02-01 11:25:00,-0.04371379984533037,-0.026646996540466608,0.06910132256112078,0.3343391281944541,0.09256069916710509,0.004033345066535187,0.16312957442941167,0.03538641423871198,0.3385584629018955,0.04463706726135867,-0.011385217434796072
2008-02-01 11:30:00,-0.060156782163213095,-0.00955340089409959,0.09481580668761609,0.3010207972511715,0.07441971304115404,0.015531717572317178,0.18212733545156995,0.0388951767890065,0.3411219867844622,0.03661929796231535,-0.014841648482300065
2008-02-01 11:35:00,-0.07101345713186288,-0.0397044590136403,0.14866628535031864,0.2150447573582968,0.08474921713068487,0.03419922935321818,0.2513595614699965,-0.11632888332710387,0.384613835087367,0.1376832606718095,-0.029269346949084632
2008-02-01 11:40:00,-0.0825775321411482,-0.04307757630304818,0.16509080890889247,0.15969948746508228,0.09900039206362664,0.05219583075897534,0.26198183917390705,-0.1387002498517224,0.4455071614104497,0.10267782536343191,-0.02179798684844674
2008-02-01 11:45:00,-0.10820865027209396,-0.042377561751302854,0.196753943236402,0.14641997168465887,0.10030554060598883,0.040936724507129485,0.2908210815510763,-0.15957049008036278,0.42683187799708866,0.08237834174194512,0.025709220779470535
2008-02-01 11:50:00,-0.08939057049109683,-0.08416827836833522,0.10341368777895682,0.23668122633097072,0.04399184720230936,0.030260023416489715,0.13138679258137037,-0.05621887284718038,0.5386420801321238,0.14344236609033276,0.001959698174058834
2008-02-01 11:55:00,-0.10901028137843725,-0.0732799292412049,0.11295344229068165,0.2862981261504792,0.02613133694539936,0.01109792733062005,0.1029413536960007,0.006229882985534231,0.44302203121731326,0.17247902001035365,0.02113708999325935
2008-02-01 12:00:00,-0.0917669699267083,-0.08636360792442631,0.08736161186329057,0.31414767595646736,0.03407187932134668,0.009292060640818842,0.12710675961515935,-0.01789412031366265,0.43227565447777755,0.185820371224051,0.00594868506588603
2008-02-01 12:05:00,-0.08109092099755466,-0.10619522855335302,0.03211388713325941,0.3422132066975121,0.019772065442552365,-0.010447612335218858,0.1781589601103905,-0.054575379719645004,0.42054508859900264,0.25386431352497796,0.005641620098076564
2008-02-01 12:10:00,-0.06345335813766276,-0.09052780445580946,-0.040527236234276426,0.2603457725038497,0.1179579741198031,-0.03383641383997998,0.17503863797529903,-0.0472573257353114,0.3795507956310404,0.3266335235192402,0.016075434653807574
2008-02-01 12:15:00,-0.022282135667441128,-0.08868261681561287,0.13082452050783666,0.33839127381537254,0.15105323348925315,-0.0617576723828654,0.133578853793511,-0.1015089513068359,0.24302684083407194,0.2905082126847701,-0.013151558952059572
2008-02-01 12:20:00,-0.024409475787401547,-0.043272264877141496,0.14840536717644273,0.35122341720557215,0.12233010081543057,-0.05568432317731762,0.12695512352430335,-0.07024905635665014,0.19705670930511882,0.263836846996065,-0.01619244482442214
2008-02-01 12:25:00,-0.035413864204992054,-0.05072304562114646,0.08098017534621094,0.1836815232529333,0.1740549827574477,-0.0362793951182858,0.11699981582633995,-4.456012735630954e-05,0.21514503743296506,0.3568544149673035,-0.005255084511420234
2008-02-01 12:30:00,-0.05164713417937951,0.0727509751737224,0.02057091765868375,0.005420916099367104,0.19667187748168738,-0.022617573494628763,0.13392201205546603,0.04471196685613837,0.12437494683192975,0.46358148947766403,0.012259606039348746
2008-02-01 12:35:00,-0.048321010691768716,0.07838849288826183,0.01233010761347754,0.00675822818235372,0.20404311495200647,-0.013632485241182752,0.1527329601070813,0.040458431835769554,0.11486271558778596,0.4234469106979781,0.028932534068236645
2008-02-01 12:40:00,-0.012432343235820658,0.06669379918432458,0.028801037603406104,0.005641385105014334,0.168872512972423,-0.03466485939740418,0.12050120416599838,0.13844012084895557,0.15543235308387304,0.3495220040473243,0.013192785621905907
2008-02-01 12:45:00,-0.0035723192072721083,0.06042860726950664,0.03787119320359432,0.008131929663346419,0.13947718450749885,-0.028283125441716944,0.11185172660281356,0.17013067897293616,0.12415008197135212,0.39264308615977445,-0.012829043701833453
2008-02-01 12:50:00,-0.040782678894372426,0.035365680484590115,0.13492482421529697,0.0034153135410852175,0.06451069859825799,-0.03961446980645894,0.15246889302940758,0.26184268002958727,0.16073003410070888,0.26703873568262765,0.0001002890192709092
2008-02-01 12:55:00,-0.04224656937673183,0.010507270475067996,0.13077065567149498,0.0004256389781770723,0.05011065915793939,-0.027059612015842813,0.1716983081282822,0.21097198120662033,0.20991753256871692,0.27910841846297413,0.005795716743301511
2008-02-01 13:00:00,-0.05012919344276537,-0.022786049273435263,0.14959606091114597,-0.0021515423154088204,0.051710134887772825,-0.10485668789864287,0.16909762697986905,0.2700781463113341,0.21190488981256728,0.23449715789151285,0.09303945613605054
2008-02-01 13:05:00,-0.05120377174998993,-0.025369706340498094,0.18271624465697,-0.0015172340516412977,0.06406454094448404,-0.09226857404737664,0.14699319707330283,0.3299048516701661,0.18139077617029797,0.2153508437526651,0.04993883192161949
2008-02-01 13:10:00,-0.010693121993709488,-0.0053236728540915,0.07330613336705785,-0.0025759763451748173,0.10165368478436645,-0.1450701831955709,0.13401126691922124,0.40899846553249203,0.19919456528807278,0.21975176838772342,0.02674707010961287
2008-02-01 13:15:00,-0.06917722443994229,0.0020679997569879927,0.020025369265981603,-0.0020260844465800156,0.09661964293217232,-0.03719490555017787,0.14162165648905692,0.4616215684523025,0.24431820692831774,0.1804374454126609,-0.03831367480078013
2008-02-01 13:20:00,-0.03347677118382024,-0.0197632415447746,0.014186700243960054,-0.003063987822163653,0.11341329987258218,-0.044569422085979304,0.13679176494178213,0.5017770348413384,0.2439565478494135,0.15588258874754127,-0.06513451385987963
2008-02-01 13:25:00,0.01373109903249504,-0.000708345691637899,-0.022689737296615175,-0.0029673854815102153,0.13771348755013807,-0.09772038664192742,0.15300251258474248,0.5151747970711361,0.24388067821637507,0.15207096556716593,-0.09148768491036184
2008-02-01 13:30:00,0.0365078061090624,-0.050387001784167475,0.005293584649412037,-0.008553562875540854,0.174646251905382,-0.0787826977996441,0.1671601239754955,0.5221463023224685,0.1702914094513694,0.14912059319649273,-0.08744280915033043
2008-02-01 13:35:00,0.021197326360663907,-0.0608767022642206,0.02706058308846223,-0.010669480401451445,0.24013061990389525,-0.09233204221549503,0.165631324121792,0.5034364600443669,0.16193884842291273,0.1485005046836632,-0.10401744174458914
2008-02-01 13:40:00,0.01724418868649444,-0.07102301737538748,0.02758474594833709,0.011835882478894454,0.2254775327799393,-0.09259093415433,0.1667961249791763,0.49888589176622256,0.21856441097521664,0.10985323268044751,-0.112628058765011
2008-02-01 13:45:00,0.025981597354661837,-0.09709528196087076,0.03660207930836619,-0.010730217754650578,0.20905004213784173,-0.1187208860913396,0.15664972904429988,0.49846697296196707,0.289576705308548,0.08396534201113857,-0.07374608231996241
2008-02-01 13:50:00,0.025614103152678244,-0.08655742940967773,0.019667171579790758,0.014888410115750922,0.23027479040303017,-0.12493550546945771,0.13700800827877546,0.49196244473996315,0.20746458888251781,0.1459080696419997,-0.061294651915370674
2008-02-01 13:55:00,0.02124433992680237,-0.09400513522557785,0.06229814643264682,0.011001069114819462,0.2612919366361978,-0.1290811916821362,0.09206662958564957,0.5438758959613973,0.17442481199772106,0.11776500500573803,-0.06088150775325872
2008-02-01 14:00:00,-0.02650844068327152,-0.06449582006801245,0.015233079146817194,0.007280703342154829,0.19328590795734263,-0.07540196273170867,0.1524835810433518,0.5952430239164492,0.14029884211800564,0.09002480918050168,-0.027443723221630262
2008-02-01 14:05:00,0.002238111825326366,-0.08852608093223664,-0.014228797931563062,-0.010901768643797565,0.2649587942275653,-0.07814872849827012,0.19310445965378262,0.4681130574842696,0.11460278853528882,0.13827479777723065,0.010513366502404274
2008-02-01 14:10:00,-0.055215068521431716,-0.08810409418592481,-0.02048351922876077,-0.026589619056726715,0.21015224924060233,-0.11772019547597144,0.4623074645779752,0.35976342133278244,0.14686907664219498,0.07936743120357147,0.04965285347168864
2008-02-01 14:15:00,-0.05504506814490417,-0.04669720309054938,-0.04636409043481089,-0.014934486270656475,0.23095109063245178,-0.14983841748165042,0.3963371293559804,0.37471135924459226,0.13452273686766322,0.0904682984210228,0.08588865090086086
2008-02-01 14:20:00,-0.0753152562327657,-0.041220613620743196,-0.02696414696194717,0.005523995745686231,0.23444529633918393,-0.17483294586778605,0.3540142125493458,0.3292977614185176,0.19379354660226628,0.11682955926626006,0.08442859076198239
2008-02-01 14:25:00,-0.08924047055768239,-0.09541980646992418,0.08433216490951052,-0.048265057172371596,0.231498985500754,-0.0929103272917266,0.43389961297416507,0.221247068800215,0.22685400843488354,0.08172845376037786,0.04627536711179843
2008-02-01 14:30:00,-0.046310991568142355,-0.10299916924531395,0.05791332861515467,-0.07393207818700712,0.23659652240954995,-0.06894014174417086,0.45579131769885095,0.2206177519695453,0.23405014405739896,0.05728489242617552,0.02992842356795841
2008-02-01 14:35:00,-0.0364554580736751,-0.10204134910615165,0.03527635894418283,-0.06505673073279936,0.2556826956034392,-0.06607771572062697,0.4158152837902577,0.20591918663815567,0.26186301809692764,0.05618177829077147,0.03889293226951842
2008-02-01 14:40:00,-0.05717896499526794,-0.09026103875916332,0.044552945727808047,-0.12127463311366322,0.24884438711011472,-0.0700074520504784,0.5167594024279754,0.198129388741264,0.2627505693256523,0.023318234619422867,0.04436716096633645
2008-02-01 14:45:00,-0.056042293822034565,-0.07520027752542582,0.013835852599000128,-0.11086657819286945,0.34019151568094086,-0.02728125919698842,0.4086913007062093,0.14951650684358664,0.2955149987458478,0.02450479650832196,0.03713543765341192
2008-02-01 14:50:00,-0.05839280379699881,-0.07570569792468827,0.0240304100332007,-0.06985109497313724,0.35391034495057433,-0.04970618915940436,0.3758044549664178,0.16520379367100582,0.29077363879153983,0.02457393037143333,0.019359213070056617
2008-02-01 14:55:00,-0.0437834624107872,-0.05925657130330481,-0.014621819007885773,-0.05899123568006146,0.4210729234407402,-0.04329694010181157,0.3145502160936361,0.14279407145066583,0.2975523213886971,0.03470452177228677,0.009275974357824832
2008-02-01 15:00:00,0.05394763739095319,-0.011276466591694912,-0.019411520842315805,-0.01644448315103419,0.6428837385284569,-0.075146339979225,0.0737800092640891,0.03978749223437846,0.3468356352276508,0.04380136485270796,-0.07875706693396647
2008-02-01 15:05:00,0.04962073378766279,0.02406182754014923,-0.011235340050284282,0.008955435998172914,0.6128034125799579,-0.10661331009185865,0.07185087121389572,0.07707057400006698,0.3527621483493934,-0.013501626802823507,-0.0657747265243322
2008-02-01 15:10:00,0.07149111025141121,0.05327813484703716,-0.00035290735562593876,-0.03227993894524611,0.5132098614166686,-0.11054536111077727,0.0340821222403916,0.1591366731075653,0.33361758429366795,0.1099865208436506,-0.1316237995887435
2008-02-01 15:15:00,0.04329804683003601,0.01319328488487158,-0.015035791431512308,-0.03633296648750206,0.5442999215453495,-0.08518681256971941,0.09414183826314385,0.07663201932760051,0.3566022034753885,0.12433590888403158,-0.11594765272168718
2008-02-01 15:20:00,0.027198867653583352,-0.07931352268523872,-0.014706829690730288,-0.15071065342663542,0.6140537794864273,-0.05832718975597679,0.16171547242212606,0.12628327336519524,0.3326044986469393,0.21658476597225465,-0.1753824619879439
2008-02-01 15:25:00,0.023067633121671215,-0.04963271294070457,-0.10198394253018474,-0.07675547302633307,0.5372134887263439,-0.05307823099326111,0.24051763828091066,0.09662773584983114,0.3289218779533543,0.21100697272459706,-0.1559049871662252
2008-02-01 15:30:00,0.008982534574863,-0.011890110154891718,-0.17715637251050623,0.037103806817368655,0.5122723707653989,-0.07318477012135931,0.20709081369609816,0.09848189183832343,0.33250202950345337,0.21475640444569621,-0.14895859885444432
2008-02-01 15:35:00,0.02747727580822598,-0.026513386105312352,-0.18403309427675826,0.022223149039214435,0.5966092893204138,-0.06723994663805043,0.1918020555379037,0.10570757474837034,0.31354321655497813,0.17265640094926324,-0.15223253493824873
2008-02-01 15:40:00,0.010662878995422825,-0.04716781919806966,-0.2199033781932769,0.10745624268791779,0.6146228680422905,-0.12569918880525074,0.09962812618511652,0.18820431796400522,0.3293019959535072,0.13936625565696245,-0.09647229928862504
2008-02-01 15:45:00,-0.019572076160934333,0.027188459060014436,-0.2951716329556956,0.15903798683230116,0.4469865549910248,-0.10355395013400018,0.163658371617101,0.23012707883709116,0.3646865092161806,0.11645750445418784,-0.08984480575727113
2008-02-01 15:50:00,-0.022509070075613265,0.012213256655611128,-0.28926866195158263,0.13259418582378443,0.4051309862775344,-0.12270070909618122,0.2480545331173678,0.2388717292052369,0.3546849640468857,0.12537433551395002,-0.08244554951699344
2008-02-01 15:55:00,-0.02184326475963915,-0.026703362166626016,-0.2731568842806195,0.13785040582864566,0.3452726027441366,-0.11366769576631205,0.2311472223024384,0.28342507083543256,0.37618825617005647,0.13916260823422086,-0.07767495914173396
2008-02-01 16:00:00,-0.022801401917402982,-0.04074225548890263,-0.2643838362428587,0.12410462475172858,0.31216879661832125,-0.09617901387539021,0.25052250841834295,0.28529464120349046,0.3916802879674443,0.14138670180931073,-0.08105105324408345
2008-02-04 09:34:00,0.03444912171967297,0.17342810890184943,-0.143114909999166,0.12873911071175861,-0.01979958385956444,0.08437463856924593,0.13809888577661056,0.18674495319550002,0.33498179012258233,0.050304932718947974,0.031792952142562655
2008-02-04 09:39:00,0.019785751117221795,0.20656219870022605,-0.061425547792893234,0.15924668120411584,0.08672420056566645,0.031737636554992045,0.05539609090306535,0.18518932311125674,0.20819958604509067,0.06798371293962269,0.040600366651635474
2008-02-04 09:44:00,0.007699439676563285,0.18802151246872287,-0.0668022298593201,0.14785974470876556,0.06623901841871296,0.10202307349707541,0.10985950083789227,0.2713145400196385,0.14525673506685513,-0.0051391205181376,0.03366778568323191
2008-02-04 09:49:00,-0.011805098614479991,0.1448134812226916,0.027335035945014435,0.2405797491608376,0.1164435719850458,0.08626894672655427,0.049634983894819955,0.21021750280382048,0.09230379742084976,-0.005322479690237396,0.049530509145083314
2008-02-04 09:54:00,-0.014595255138253114,0.10723738948032836,0.06863823378111567,0.24206808393321466,0.08826319785387698,0.099417339069491,0.04953501438396628,0.24014459985778205,0.04519131811089118,0.02123666691233181,0.05286341175525505
2008-02-04 09:59:00,-0.016213541806581817,0.08482028388805984,0.14221633757237853,0.17123286873171442,0.07929695863804234,0.11513192038185445,0.06952686357202727,0.24011387626993952,0.028673250732159136,0.04246013968538653,0.04274104233502021
2008-02-04 10:04:00,-0.013474720854092036,0.08084317577332574,0.1356785688070722,0.2078301443081856,0.07959164733781779,0.08758292039359122,0.04958364709408076,0.25769465267011205,0.021395989601980494,0.04425951071142797,0.049014464156498454
2008-02-04 10:09:00,-0.01603864790364481,0.08397486876445868,0.15581036889440442,0.2008452805859601,0.09296389007578891,0.08296778876689502,0.03743278835159305,0.17307022831205096,-0.008342636227219858,0.14499369242181018,0.0523223779579033
2008-02-04 10:14:00,0.0036400312086530425,0.051594557921670316,0.1811365398849364,0.20707794245021516,0.07235011830897085,0.07270075968835317,0.060243854743728245,0.06558559413901248,0.003615505208726356,0.22340332573660893,0.05865177070912501
2008-02-04 10:19:00,-0.004377337459260705,0.04804789056625919,0.17817123586424224,0.24882589690731952,0.08194307755951162,0.06703376295520158,0.04269237162903827,0.0702722558072575,-0.003452855290030869,0.20644867031437622,0.0643950311460853
2008-02-04 10:24:00,-0.007414620563683603,0.03673619138572295,0.1686033747130183,0.26477807240516227,0.07166808541749259,0.05632587461360254,0.028160819837878076,0.015523738520624936,0.09870011080511178,0.19971843594237282,0.06719991692269743
2008-02-04 10:29:00,-0.011326534822646707,0.04070209070938926,0.1745199266768267,0.28342222940426726,0.07850468536972507,0.05118692897250955,0.014636967885616308,0.016100251514947306,0.12127009663311307,0.1627032644956285,0.06828009316062389
2008-02-04 10:34:00,-0.04297315011411743,0.0201298892746268,0.21278210888609864,0.29464236122236503,0.11954532281895366,0.04546135502483216,0.050825446747446504,-0.0051366593006515774,0.10190677798745938,0.14164320708999262,0.061173340362994245
2008-02-04 10:39:00,-0.06832518359299351,-0.023806716667628753,0.21747037839916064,0.2518395015254736,0.08399267971094271,0.07783962161829786,0.06595469828699953,-0.007099843215655017,0.16717300248486572,0.1850595304427266,0.04990233100781072
2008-02-04 10:44:00,-0.06944950862866268,-0.009743381248852528,0.29539821344926154,0.2462741783442536,0.0559917236460769,0.037984907931064696,0.051360095423237676,0.0124758631617242,0.1714578242061086,0.17363498719231077,0.034615096523477135
2008-02-04 10:49:00,-0.08391138250149914,0.0060766746893070565,0.2781461945258724,0.2601321674565393,0.05485992020945322,0.037539575849848024,0.040346626295620316,0.030084587206751102,0.15320243608834,0.17574148440434884,0.047781715775418995
2008-02-04 10:54:00,-0.07033274078648856,0.01473344471439736,0.22464087836718977,0.31618310290052726,0.075042607994455,0.03993489338513211,0.0643387963610316,0.008952035311725252,0.13134992221611974,0.172928203177463,0.02222885635844734
2008-02-04 10:59:00,-0.08981846594745005,0.028624562656375408,0.24972453279180243,0.29584738738351385,0.10103985958157245,0.050051215527501906,0.07620555624169942,0.06251764197749636,0.025637022441878498,0.18899145042397342,0.011179236921636276
2008-02-04 11:04:00,-0.09624414052048401,0.06669668806745839,0.2771487708469207,0.22950618085187027,0.11733283183230925,0.03571618339931677,0.07181113447039866,0.030399473604988504,0.05853712013406236,0.18515786285698105,0.02393789445617787
2008-02-04 11:09:00,-0.07881078350442433,0.05456286004732173,0.2595596868462848,0.21393179161736023,0.11552497827125595,0.0313819354225778,0.10315673819241582,0.04256485489040377,0.06667165868011987,0.17202401552894486,0.019432264007739796
2008-02-04 11:14:00,-0.07185028782426305,-0.008201000209192703,0.15858344991198203,0.3602491063710422,0.18257241492640608,0.0516143589815421,0.10573044298680039,0.10559059261859852,0.013454102277701887,0.11113178488309639,-0.00887496492371401
2008-02-04 11:19:00,-0.05046386452348676,0.021576612452959814,0.11140448379930287,0.3260181770798736,0.20914850810629979,0.07774684056433027,0.12583436552811336,0.04998535621496085,0.01104236256633767,0.12461764090919249,-0.0069104826978840204
2008-02-04 11:24:00,-0.06316439424502003,0.026966342298641324,0.15261348029086863,0.261402818515875,0.301901560551895,0.07497108626030972,0.06533045087055538,0.10422694882840755,-0.032316079755874846,0.11165383055151054,-0.003586044167168651
2008-02-04 11:29:00,-0.06308551346319821,0.004913657760096581,0.14179926129742287,0.23753691362707222,0.3070601159720375,0.08188380446351852,0.10950279184210246,0.08897884376931958,-0.04109349537383364,0.13437251295160824,-0.001868892846146311
2008-02-04 11:34:00,-0.02832466697187742,0.02969928235194746,0.08238206574731306,0.05318882117154253,0.25127003858040237,0.033225632165246724,0.2903983991018335,0.1564819847284863,-0.06839504582251024,0.19379368922052628,0.006279799727089834
2008-02-04 11:39:00,0.015889384045866515,0.08182753990179871,0.022588938739844,0.23776797326779395,0.16298716417952944,0.010372593925665708,0.38644073432863996,0.22661102300107516,-0.03222628354011071,-0.06375670228910893,-0.04850236556099384
2008-02-04 11:44:00,-0.012386544331224067,0.07108902701104657,-0.042740836235086906,0.2072191512488189,0.27738680500920504,-0.03125864557732826,0.4015282070878293,0.25084585656033814,-0.03233616651394653,-0.062846391332448,-0.026500462927204125
2008-02-04 11:49:00,-0.004981871762257959,0.07671252946561061,-0.06298258131927303,0.1746349776027995,0.28737658849384173,-0.02327778832491395,0.47526367547646736,0.21893399275731654,-0.028944509047236746,-0.0516549469231187,-0.06108006641923547
2008-02-04 11:54:00,0.001548769548609667,0.1061827961511252,-0.01080665388050421,0.1717696248564756,0.1813380384384964,-0.051382027775774684,0.4592577752951871,0.22244236420224042,-0.00481338348776564,-0.03742587359101212,-0.03811142975707754
2008-02-04 11:59:00,-0.014047615952806623,0.06281891473492028,-0.007430718523453903,0.213407549386292,0.16745320003863734,-0.05554808541765372,0.4493472349825044,0.22797624179192744,0.07230859757386358,-0.07874947238059726,-0.037535846233633215
2008-02-04 12:04:00,-0.043110282053087874,0.036802702536997196,0.04336246425839251,0.24138811046237318,0.15118315072723695,-0.06846665291207923,0.4128974650015727,0.24366665332582227,0.11687563809711028,-0.07534300752101002,-0.05925624192332817
2008-02-04 12:09:00,-0.03059146639488421,0.07031687538790599,0.02581201422193049,0.26739281973318607,0.09311684735974098,-0.07367718905439742,0.42020673192597846,0.1824914426601905,0.19960620528302625,-0.08617950627173673,-0.06849477485094066
2008-02-04 12:14:00,-0.026460618616611108,0.12132944986205112,0.11167374735646551,0.23646921394622994,0.036705837037614285,-0.03737518097092018,0.37436008311780944,0.19531522705197785,0.26700561669694206,-0.1111418087443789,-0.16788156673717988
2008-02-04 12:19:00,-0.03291102606725436,0.07466956545201779,0.10841979242509503,0.14364983051650135,0.07042392304674237,0.016656553973424325,0.37873230400469393,0.19174659067697833,0.26754235085443046,-0.08236942565455323,-0.13656045922807603
2008-02-04 12:24:00,-0.06109380780320458,0.05874856065285207,0.09114052767610731,0.13810181368252988,0.09844748819577939,0.03750727099583001,0.45388101318786084,0.19297972916739897,0.17394656988417762,-0.06363195153558979,-0.12002721410374202
2008-02-04 12:29:00,-0.028903371043447198,0.06581806847778171,0.09779377481183074,0.05385372261547069,0.12068684820773866,-0.004087004465418405,0.5065509303579814,0.1925079356459038,0.15552716821045584,-0.03154377730045148,-0.12820429551784576
2008-02-04 12:34:00,-0.05270339127242055,0.06691232092092701,0.07179169235938959,0.09516904247114372,0.15076083601490534,-0.01052430602393139,0.43630511243768216,0.18786733041068887,0.21456995399456286,-0.021847779640427768,-0.13830081167252023
2008-02-04 12:39:00,-0.05608288915078171,0.07467223811945979,0.0643936136066763,0.08327549967228907,0.1790178911321426,-0.025347834056170433,0.41145578049332165,0.20198332724014847,0.1657997149943754,0.023941763130854277,-0.12310910518231516
2008-02-04 12:44:00,-0.09081240764224306,0.040982427794871844,0.08403429108906048,0.09793782359257418,0.14435223259604618,-0.04230032577493886,0.46034343203664707,0.1771129245657756,0.1843917594704987,0.055566916139522374,-0.11160907386781445
2008-02-04 12:49:00,-0.09807356088941765,0.012265450270519958,0.0750322478238914,0.12019229800994895,0.21933271418432052,-0.044345245323169885,0.4007096405041484,0.14897397147554953,0.20249416852121074,0.05427553892469243,-0.0908572235016943
2008-02-04 12:54:00,-0.14239408859367214,-0.0032983132495920295,0.07049383163662534,0.12429176981417113,0.30173691640482525,-0.022256201045259043,0.34795269506415105,0.13747022642410567,0.23487427982434342,0.04198270432917606,-0.09085382060887488
